"created_at","id","quote_count","retweet_count","text","favorite_count"
"Tue Apr 14 03:08:57 +0000 2026","tweet-2043889215037911347","0","0","@_DJMosh With so many metro around as well a sip is picked up easily. I watched JMPD testing everyone at the Fourways market 2 weeks ago. Just don’t drive if you are going to drink even if it’s little and it won’t be picked up in blood later on. The admin is not worth it.","8"
"Tue Apr 14 13:10:20 +0000 2026","tweet-2044040561573994544","0","0","The higher the garden, the sweeter the cup. 
Gopaldhara grows at 7,000 feet — one of the highest tea gardens on Earth — and you can taste every inch of that altitude in every sip.

Order your first box today — @gopaldharateas | link in bio.
Phone: 9800858686
E-mail: gopaldharadirect@gmail.com","2"
"Wed Apr 15 13:59:27 +0000 2026","tweet-2044415306509017499","0","0","Bottle merchants. Even your drink had to switch teams mid-sip 
You went from tiki-taka to tik-no-trophy. That badge on the bottle is the only thing getting lifted lately. https://t.co/OICfo334kt","1"
"Tue Apr 14 19:31:02 +0000 2026","tweet-2044136364992528892","0","1","You don’t just stumble into becoming a great speaker.
You train for it.

Welcome to the ULES OWLS Oratory Bootcamp.🦉🎤

Ready to own your own voice? Secure your seat via the link below. 👇

🔗: https://t.co/gmlmDGjIuZ

#publicspeaking #bootcamp https://t.co/kLxfQEXFbt","2"
"Wed Apr 15 15:19:48 +0000 2026","tweet-2044435530243297703","0","0","@Rian_0M 🩷 *gentle hug*

💙 *A short while later, Lucifer returns with what looks like a cup of tea at first, but it's actually a potion. He carefully offers it to Rian.* Take a small sip at first. It's a mild potion, but I don't want you getting sick on my couch.

🩷 Lucifer 😠","1"
"Tue Apr 14 22:17:19 +0000 2026","tweet-2044178214474428655","0","0","@Chefepreneur @Nstig8tor62 @gatorgar Never. Butterflies sip nectar, not gator. That pic shows the reverse—looks like the alligator's about to turn the tables on those four. 🦋🐊","1"
"Tue Apr 14 17:02:38 +0000 2026","tweet-2044099019283091535","0","0","@MintFantome Wait you can get more than one?? to be percieved while sipping on some juice, i would just sip shyly after hehe","2"
"Wed Apr 15 14:03:51 +0000 2026","tweet-2044416416728907929","0","0","Well, if military surveillance observes massive amounts of drugs being loaded onto your sailboat (that has several outboard motors mounted to it), then maybe you should be worried. Otherwise, accept the invitation, put on your bathing suit, sip a cocktail, and let the wind blow you wherever it may take you.","8"
"Tue Apr 14 02:54:27 +0000 2026","tweet-2043885567495020631","5","58","In the United Kingdom, Millie Taplin was offered a drink by a stranger while heading to a nightclub for the first time on her 18th birthday.

The stranger handed her a cocktail, saying, “Vodka lemonade, try this.”

Millie took a sip.

Within seconds, her face went numb, her fingers clenched in a grotesque spasm, and her entire body stiffened as if locked in place.

She was fully conscious but her body wouldn’t move; trapped inside, she writhed in agony, her mind screaming in realization that she couldn’t budge.

When she was rushed to the hospital, doctors said she had likely been given two unidentified substances: one to paralyze, the other to knock her out. Tests failed to identify the substances.

Her mother later shared this as a warning: “Never accept a drink from a stranger.”","169"
"Mon Apr 13 21:32:46 +0000 2026","tweet-2043804614923886931","0","0","@theonlytruecel Trying to take a sip out of ur big ass gallon is a workout on its own 😅😅","1"
"Tue Apr 14 09:21:48 +0000 2026","tweet-2043983045695250615","0","0","My internet crashed but looks like it's back up! MORNING ASMR HAS BEGUN!!! (on the purple site)
Come say hello and sip tea with me :3 https://t.co/uvg0Pz4BKw","5"
"Mon Apr 13 16:26:01 +0000 2026","tweet-2043727417861443961","0","0","I've been insulted and called out by people on this app.  I don't cower in fear and block them.  No, I'll either reply with my typical vile remarks or I smile at being insulted, sip my coffee, ignore it and move on knowing I've completely triggered a snowflake","2"
"Tue Apr 14 10:44:45 +0000 2026","tweet-2044003922222649793","0","1","@wuhanbat @websixseven @goek they added some half baked uniswap v4 hooks or whatever to web3 and im bearish af cuz its just more ways for degens to get rekt on custom curves while the devs sip their third latte of the day. wan more details or you just testing if im awake at this hour.","2"
"Tue Apr 14 11:47:00 +0000 2026","tweet-2044019586916655614","0","1","Did you catch Mandopop stars  Sun Yanzi and Hu Yanbin live at Suzhou Olympic Sports Centre in SIP last weekend? The three shows drew an incredible 80,000 fans!

And the excitement didn’t stop there — concertgoers also enjoyed exclusive perks, from themed cabins on the Suzhou Eye Ferris Wheel to special hotel rates at Holiday Inn Express and Novotel, plus discounted cruises on Jinji Lake.","3"
"Tue Apr 14 17:03:43 +0000 2026","tweet-2044099292185669779","0","0","@dhanesh500 Capital Market is a Cyclical Business, But by looking SIP numbers of March-26 I think these sector is turning into a structural theme 

best theme to play for Indian economy.

I analyse companies on a regular basis and the result season just began do follow me and stay updated","1"
"Tue Apr 14 14:52:10 +0000 2026","tweet-2044066187592532305","0","0","@caden_riels Come on to the Sip","1"
"Tue Apr 14 13:37:27 +0000 2026","tweet-2044047384368365678","0","0","Hey @danny_robins fantastic job on Pt2 Although #TeamSceptic  I love the fact that @ciaranokeeffe has trouble explaining some of the phenomena. @_EvelynHollow I reckon you’ll soon be able to get Ciaran to have a sip of the  KoolAid. Looks like next week we head for the Hills 🛸👽","5"
"Mon Apr 13 20:46:22 +0000 2026","tweet-2043792934386962448","0","0","In the UK, Millie Taplin was attending her first nightclub on her 18th birthday when she was handed a drink by a stranger. The stranger handed her a vodka lemonade “Try this”

Millie took a sip. 

Seconds later, her face went numb, her fingers curled into claws and her entire body stiffened like she was possessed. 

She stayed fully conscious, trapped inside herself, writhing in agony and screaming in her head that she couldn’t move her body.

Rushed to hospital, doctors said she was likely dosed with two unknown drugs: one to paralyse her, one to knock her out. Tests couldn’t identify the substance.

Her mother later released footage as a warning: never accept a drink from stranger.","1"
"Thu Apr 16 00:06:05 +0000 2026","tweet-2044567972186837147","0","0","@kms167 Eewwww. When the lord says it’s my time. It could be from choking on a sip of water.","1"
"Tue Apr 14 18:12:02 +0000 2026","tweet-2044116486826913796","0","0","@_logjam @PepeNukes Well buddy

God Forbid a mfing unc sip on a lil bit of motion https://t.co/hgRB8RPmUK","6"
"Wed Apr 15 16:06:38 +0000 2026","tweet-2044447314656317766","0","8","@honeymoon250 Slow roast a complete pig on the bbq as I sip on some bourbon. https://t.co/K7AVLPcbSM","67"
"Thu Apr 16 00:24:22 +0000 2026","tweet-2044572575108608446","0","0","I always love my morning flow… a sip of americano, sunrise on my skin, strength in my core, peace in my mind 🤍 https://t.co/wQrbDR4iaA","4"
"Mon Apr 13 08:24:46 +0000 2026","tweet-2043606307060539851","1","1","Prove me wrong:

Sip is the best color picker app you can install on your MacBook. https://t.co/UpAkrZB5lE","44"
"Wed Apr 15 08:28:15 +0000 2026","tweet-2044331957019177080","0","0","Active investors on NSE fell by ~35–40 lakh in FY26

Stricter F&amp;O norms + sustained losses have clearly pulled down speculative activity, reflected in the ~40L drop in active investors.

Where as SIP inflows hit record levels (₹32,000+ Cr/month)

#nifty #sip #nse","1"
"Tue Apr 14 00:30:37 +0000 2026","tweet-2043849369552556056","0","0","@LCB42_ ""If you require energy, I'll leave a glass full for you. If not, it'll be half empty for you to sip on later in the day. Maybe I'll add something more to it if you happen to enjoy more barista style ones.""","1"
"Tue Apr 14 22:15:31 +0000 2026","tweet-2044177760050897078","0","0","@Inv_ViktorR Hm... Maybe this would be a good compromise. You'll just have a thermos of soup to sip on everyday. Is that weird?","61"
"Thu Apr 16 00:01:16 +0000 2026","tweet-2044566759953273088","0","0","Those who enter my swamp are required to sip on some superb slime until it spits back up 🤤

Commander Night with @Director_Cheugy @Toraries_TTV and @DalekTtv now on the purple app! 🔗⬇️ https://t.co/bE2IYIdz5j","2"
"Wed Apr 15 21:28:52 +0000 2026","tweet-2044528406767829376","0","0","spent a few hours with my 5 year old niece and she’s the funniest ever

she just took a sip of her apple juice and said, “tia, tia i like the seasoning on the apple now.” 

I’m thinking she means she likes the flavor of apples now

“seasoning” is the skin on the apple though https://t.co/dtulJB9Mzk","1"
"Mon Apr 13 05:30:00 +0000 2026","tweet-2043562323814519258","0","0","𝗡𝗼𝘁 𝗮𝗹𝗹 𝗱𝗲𝗯𝗶𝘁𝘀 𝗮𝗿𝗲 𝗯𝗮𝗱.
Some quietly build your future. 📈
Start a ₹21 Daily SIP on Paytm Money. 💙
Learn more: https://t.co/qHgcoTQaFn
#PaytmMoney #MutualFunds https://t.co/AqRxQKU9SI","2"
"Tue Apr 14 05:58:21 +0000 2026","tweet-2043931846212284523","1","6","This applies to those abroad but advocating for their people to live in peace. Not those calling on for war &amp; destruction while they sip cocktails in Miami.","53"
"Wed Apr 15 11:39:42 +0000 2026","tweet-2044380137676824792","0","0","Fascism on the rise, the headline read. I took another sip of my coffee. ""Hrm."" I couldn't remember any book burnings, large gatherings of right wingers marching with state support, or leftists being disappeared as hard as I tried.

Must be my Gell-Mann Amnesia again, I thought.","7"
"Mon Apr 13 06:22:00 +0000 2026","tweet-2043575413017129364","0","0","@desixbarbie Gender wars? Sanatani Honda sherni had a vast fantasy to Cuck their hindu men for orgasm sex. 
The same women won't take 1 mins time to put a list of fake cases on their husband &amp; in-laws for just asking for a sip of water. Y'all not worth marriage or love relationship than sex.","13"
"Tue Apr 14 05:17:20 +0000 2026","tweet-2043921523744842118","87","1094","In the UK 🇬🇧 , 18-year-old Millie Taplin went to a nightclub for the first time on her birthday. 

A stranger offered her a drink, saying, “Try this vodka lemonade.”
She took a sip.

Within seconds, her face went numb, her fingers started cramping and twisting strangely, and her whole body locked up completely.

She was fully conscious the entire time — trapped inside her own body, mentally screaming in panic because she couldn’t move a muscle.

Doctors at the hospital suspected she had been given two unknown substances: one to paralyze her and another to knock her out. Tests couldn’t identify them.
Her mother later shared the story as a warning: “Never accept a drink from a stranger.”

This keeps the flow, tension, and message intact while feeling fresh. Let me know if you want it shorter, longer, or in a different tone!","8883"
"Tue Apr 14 14:20:02 +0000 2026","tweet-2044058099703488810","1","12","🍺 Canary Wharf just got a Guinness glow-up!
 
The Parlour by Drake & Morgan has launched a limited-edition Guinness terrace—think sunny after-work drinks, skyline views, and playful twists on the classic pint ☀️ Sip on bold creations like the Guinness Espresso Martini, Black Velvet, or a twist on the Old Fashioned, plus snack on Guinness-glazed bites and more.
 
All served on a retro-styled terrace packed with iconic Guinness vibes🍻
 
📍The Parlour by Drake and Morgan, Canary Wharf
#LondonMakesItPossible #VisitLondon #Guinness","61"
"Wed Apr 15 02:16:26 +0000 2026","tweet-2044238386429604246","0","0","On her 18th birthday, Millie Taplin was heading to a nightclub for the first time when a stranger offered her a cocktail.

“Vodka lemonade — try this,” he said.

She took one sip.

Seconds later, her face went numb, her fingers twisted into painful spasms, and her whole body locked up. She was completely paralyzed — fully conscious, trapped inside her own body, unable to move or speak.

Doctors later said she had likely been given two unknown drugs: one to paralyze her, another intended to knock her out.

Her mother shared the story as a stark warning: ""Never accept drinks from strangers.""","1"
"Wed Apr 15 09:21:07 +0000 2026","tweet-2044345262395588887","0","0","for those unfamiliar: SIP is System Integrity Protection and basically the “jail” that comes enabled by default on macOS to prevent other software from tampering with system software, which is good for security and required for some features like Apple Pay and running supported iOS apps

but unlike on iOS where you have to jailbreak it with exploits, Apple give you an official and “supported” (though not encouraged) method to disable it, so it’s pretty much a sanctioned and officially provided jailbreak","14"
"Wed Apr 15 22:17:06 +0000 2026","tweet-2044540546169893009","0","0","Sip on the unexpected with Prairie Land at Loews Chicago Hotel: vodka, oat milk, coconut cream &amp; matcha come together for a truly unique experience. 🥥🍸✨ #AlchemyByLoewsHotels #FlavorByLoewsHotels https://t.co/kLOCZqW9Yk https://t.co/vp0SIDNdLf","1"
"Tue Apr 14 17:32:28 +0000 2026","tweet-2044106526554718519","0","0","Some days I just want to be left alone, sip on some coffee and play the Goo Goo Dolls greatest hits album on repeat. https://t.co/uYEbq684gk","5"
"Wed Apr 15 02:11:44 +0000 2026","tweet-2044237205435298279","0","0","few bottles of engex from a stash he kept in his closet.. staring at the bottles he’d set them down on his desk, take one, open it, and then chugged about half of it until he felt like he would purge if he had anymore in one more sip. Frag,
-","1"
"Tue Apr 14 11:42:13 +0000 2026","tweet-2044018383796973604","0","7","⚙️ Sei pushes toward full EVM transition

@SeiNetwork launched v6.4 on mainnet under SIP-3, advancing its shift toward becoming an EVM-only focused network.

📰 Full Article:

https://t.co/mKzNuChYbp","28"
"Wed Apr 15 17:00:35 +0000 2026","tweet-2044460891475710229","0","1","The Real Ale Train on Saturday 18th of April is going full monochrome!⚫⚪🍺

Sip your way through Mr WHITEhead’s cider, BLACKmoor’s Black Cherry, and Bowman’s BLACK Drop as the train rolls through the night.

Black &amp; white outfits encouraged!🐀

https://t.co/9LHFCL80W8 https://t.co/xnTg5er7Qe","2"
"Tue Apr 14 23:21:11 +0000 2026","tweet-2044194284790751416","0","0","Don’t sip the dystopia kool-Aid.

Drink of the endless human possibilities ahead.

I love Brian’s outlook on AI

The spiritual physicist. Tell us what we focus on expands. Our observation contributes to the outcome.","1"
"Thu Apr 09 17:42:04 +0000 2026","tweet-2042297005427355716","1","1","Kingsam, Our Gen Sec!🔥","13"
"Mon Apr 13 22:59:39 +0000 2026","tweet-2043826478052454679","0","0","Book now!
Badian, Cebu, Philippines 
Kawasan Canyoneering adventure https://t.co/ZfJME0fJHP","0"
"Mon Apr 13 18:23:07 +0000 2026","tweet-2043756887254995169","0","0","very good imo. it’s creamy and not overly sweet + the texture is perfect (not lumpy). not too much matcha either!! there was a slight protein taste on the first sip but it just tastes like vanilla and matcha to me. i love it :33","11"
"Wed Apr 15 02:30:05 +0000 2026","tweet-2044241822860644657","0","2","👉Deity manifests solely as an open mouth on the hilltop shrine.

👉Lord accepts exactly half of every Panakala offering poured in.

👉Gurgling sound echoes clearly as the divine sip occurs.

👉No ants or flies ever appear near the sweet offerings.

👉Hill takes the elephant shape visible from every direction.

👉Garland uses 108 saligrams to adorn the Lord.

👉The ancient Mahabharata conch rests preserved in the temple.

Milk tree grants progeny to women seeking children.

👉Chaitanya Mahaprabhu’s footprints bless the pilgrim path.

👉One of eight mahakshetras dedicated to Narasimha in India.

This unique Panakala tradition finds reference in the Brahma Vaivarta Purana, that records the temple’s history and the yuga-specific offerings accepted by the Lord in Kali Yuga.

@Ayudhika1310","3"
"Mon Apr 13 09:20:04 +0000 2026","tweet-2043620222515740825","0","49","lan xichen about to take a sip but pauses when he sees the barely visible blush on a slightly drunk jiang cheng's face... ... https://t.co/8boHZg2srl","372"
"Tue Apr 14 00:40:54 +0000 2026","tweet-2043851960416080101","0","10","Oh snap I missed this! I was on the plane! THE SIP!!!","327"
"Mon Apr 13 19:08:35 +0000 2026","tweet-2043768328036982935","0","0","free air you sip on
a cave edge a black bowl","1"
"Mon Apr 13 03:34:22 +0000 2026","tweet-2043533223783768321","0","2","it's the pre-collective during aew dynasty special edition of the program! i got a delicious soda given to me by @anakinsadmurphy and it's got the kool aid man on it. and a shark. it's sharkleberry fin! watch me sip now

sippin soda with emil jay episode 89: @koolaid soda sharkleberry fin","19"
"Tue Apr 14 18:28:28 +0000 2026","tweet-2044120621601239381","0","0","Sip, paint, and pure vibes all through💃🏾🥂

 Crossers really came through with talent we didn’t even know existed.🌚
From random drawings to actual masterpieces, the event was fun-filled… everything was just on point 💯🎨

#SipAndPaint #NRCSFUTADETACHMENT #CreativeVibes 🎨🔥 https://t.co/yV0wRv8dwe","3"
"Thu Apr 16 00:01:57 +0000 2026","tweet-2044566932339495410","0","0","@MrHreviews Should not have been taking a sip of tea when I turned the volume up on that","2"
"Mon Apr 13 19:01:57 +0000 2026","tweet-2043766658511122849","0","16","Tell me WHY again we have to sip on iced coffee with a sloppy papier maché straw

While Trudeau, the man who banned singles use plastics, is partying with his lil red solo cup…

In America…

After telling us to hate Americans…

Rules for THEE
But not for ME https://t.co/Pdg7q3Xmxd","58"
"Mon Apr 13 11:45:00 +0000 2026","tweet-2043656696203993135","0","0","At the #Suzhou #OPC Community Day on April 11, the city's first batch of OPC model communities was announced — and six of them were from #SIP, the highest number in Suzhou. This recognition further accelerated the vitality of SIP's #AI innovation ecosystem.

With 24*7 digital governance and full-cycle support, more OPC companies are setting up and growing smoothly in SIP.🚀","2"
"Wed Apr 15 09:49:57 +0000 2026","tweet-2044352518646628691","0","0","Don’t eat for a year 🤔

You spent on an average 600 Rs daily on eating &amp; feeding your family.

If you save that every day, you will have around 2 Lakhs in a year.

In 10 years, you will have 20 Lakhs.
If you do SIP in stocks, mtf, crypto, gold, land, you will be a Billionaire 👍","18"
"Mon Apr 13 20:23:44 +0000 2026","tweet-2043787240728404353","0","0","@shagufta87_ @gottlebee I didn’t wanted another coffee but wanted to sip on something hot as throat and nose was killing me.. so Lipton Orange Pekoe! 😬","2"
"Thu Apr 16 02:06:51 +0000 2026","tweet-2044598365778808913","0","0","Put me on a flight since you always think I'm trippin'?
Want a taste of this papaya, come and sip it up???

🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅

#beyondthevilla #loveislandbeyondthevilla","3"
"Tue Apr 14 05:24:48 +0000 2026","tweet-2043923405624455484","0","2","In the United Kingdom, Millie Taplin was offered a drink by a stranger as she went to a nightclub for the first time on her 18th birthday.

The stranger offered her a cocktail, saying, ""Vodka lemonade, try this.""

Millie took a sip.

Within seconds, her face went numb, her fingers twisted strangely, and her whole body stiffened as if locked.

She was conscious but her body wouldn't move; she thrashed in agony as if trapped inside, realizing in her mind that she couldn't move.

When taken to the hospital, doctors said she had likely been given two unknown substances: one paralyzing and the other to knock her out. Tests were unable to detect the substances.

Her mother later shared it as a warning: ""Never accept a drink from a stranger.""","1"
"Sun Apr 12 21:46:54 +0000 2026","tweet-2043445782364184802","1","0","“Just watched the Masters, going to grill up a couple steaks listen to a podcast and proclaim the golden age of private credit is over. 

Maybe sip on a nice IPA, light up a Montecristo #2 and dunk on Ackman for having super long tweets.

Life is sweet.” https://t.co/HTfPuNHIo7","26"
"Tue Apr 14 09:45:57 +0000 2026","tweet-2043989122763653223","0","1","In the United Kingdom, Millie Taplin was offered a drink by a stranger while heading to a nightclub for the first time on her 18th birthday.

The stranger handed her a cocktail, saying, “Vodka lemonade, try this.”

Millie took a sip.

Within seconds, her face went numb, her fingers clenched in a grotesque spasm, and her entire body stiffened as if locked in place.

She was fully conscious but her body wouldn’t move; trapped inside, she writhed in agony, her mind screaming in realization that she couldn’t budge.

When she was rushed to the hospital, doctors said she had likely been given two unidentified substances: one to paralyze, the other to knock her out. Tests failed to identify the substances.

Her mother later shared this as a warning: “Never accept a drink from a stranger.”","1"
"Mon Apr 13 15:43:18 +0000 2026","tweet-2043716667306279301","0","2","#jhope #제이홉
#Jhope_ARİRANG_Goyang 🤎

If I ever knew happiness, it was only you
Look, my cup runneth over, come and get a sip
Yeah, praying on it, for eternity, your soul and mine
Find reliance in you, baby, baby, please
j-hope | Please 🤎 https://t.co/RBAsMvtqMt","8"
"Wed Apr 15 20:45:57 +0000 2026","tweet-2044517607450050608","0","0","Minding my business on entwt real bad im just observing everything 🤔🤔while I sip on my vodka https://t.co/0QmITJkNsH","7"
"Wed Apr 15 18:18:26 +0000 2026","tweet-2044480481383891095","0","0","Only the broke-ass poor  die screaming in the dirt while the billionaires sip champagne on their yachts. These wars? Just poor soldiers slaughtering other poor soldiers for sport of rich. Ayatollah’s a billionaire, Trump’s a billionaire, Netanyahu’s a billionaire—meanwhile you’re cannon fodder with a participation trophy and a body bag.","2"
"Mon Apr 13 13:07:41 +0000 2026","tweet-2043677503571534221","0","1","StandX recently released Position Yield (SIP #2) which pays traders a share of protocol fees just for holding open perpetual positions based on size and time held.

This stacks on top of the existing $DUSD margin yield, giving you dual passive income without doing anything extra. Leverage multiplies the yield (e.g. 3x leverage turns 2% base into ~6%).

This is @StandX_Official encouraging you to hold positions longer instead of constant trading, supports market-neutral strategies, and has reportedly boosted the platform’s open interest since late March 2026.","1"
"Wed Apr 15 04:34:10 +0000 2026","tweet-2044273049348751511","0","2","Join all!! Block time on your calendar- Thursday PM:
""Let Them!"" &amp; let me :)) 
#ACCWIC #AHAWIC 
#leadership 
Grab a blanket 
Sip on your fav drink 🍹 
Listen &amp; interact
Q/A","10"
"Tue Apr 14 03:48:47 +0000 2026","tweet-2043899241907499313","0","1","In the United Kingdom, Millie Taplin was offered a drink by a stranger while heading to a nightclub for the first time on her 18th birthday.

The stranger handed her a cocktail, saying, “Vodka lemonade, try this.”

Millie took a sip.

Within seconds, her face went numb, her fingers clenched in a grotesque spasm, and her entire body stiffened as if locked in place.

She was fully conscious but her body wouldn’t move; trapped inside, she writhed in agony, her mind screaming in realization that she couldn’t budge.

When she was rushed to the hospital, doctors said she had likely been given two unidentified substances: one to paralyze, the other to knock her out. Tests failed to identify the substances.

Her mother later shared this as a warning: “Never accept a drink from a stranger.”","1"
"Thu Apr 16 01:59:16 +0000 2026","tweet-2044596457039180153","2","0","All that talking in his confessionals and with the girls and all he could do when it was time to stand on business was sit there in his fuckass turtleneck and sip his martini. #BeyondTheVilla https://t.co/lv7ILX7JYH","39"
"Tue Apr 14 13:27:45 +0000 2026","tweet-2044044941761122373","0","0","@Bungaaa_d Empuk gak dav... Bisep Sena 😄👍🏻
Ada Sena Kuat 💪🏻 Selain Sena Sip 👍🏻
#AryaSaloka gede bener bisep nya 
#AshaAssuncao Aku digendong oleh popaye bedanya popaye yg ini tinggi pakek bgt 
#TerikatJanjiEp10 
#TerikatJanji On RCTI dan NETFLIX","1"
"Tue Apr 14 09:10:23 +0000 2026","tweet-2043980174346031362","0","0","@Nobunny333 Coors, Coors Lite, sip shots on ice of Canadian Mist, Jack Daniels Black Berry.","0"
"Wed Apr 15 19:45:02 +0000 2026","tweet-2044502277868646875","0","1","SIP-1: Block Trade

A system that announces large positions on-chain and matches them with multiple counterparties. It enables institutional-sized execution without affecting price discovery on @StandX_Official. 

SIP-2: Position Yield

A time-based yield distribution on open positions. The longer and healthier you hold your position, the more you earn from protocol revenues.

What would SIP #3 be?","1"
"Mon Apr 13 11:01:25 +0000 2026","tweet-2043645730582335899","0","3","A warm brew under a cold, star-dusted sky at the edge of the world. Welcome to the World's Highest Cafe in Spiti Valley, where the Milky Way is your ceiling and every sip comes with a side of breathtaking wonder. A truly unforgettable destination on the road less traveled.

#WorldHighestCafe #SpitiValley #HimachalPradesh #MilkyWay #StarryNight #Himalayas #Adventure #Travel #CoffeeWithAView

@UBArea_IA","7"
"Tue Apr 14 08:48:22 +0000 2026","tweet-2043974635566350341","0","0","Yes, the story is real—it happened in August 2021 at MooMoo nightclub in Southend, Essex, UK, on Millie Taplin's first night out after turning 18. She was offered a ""vodka lemonade"" by a stranger, took a sip, and suffered temporary paralysis (body locked up, conscious but unable to move/speak) for ~4 hours due to suspected drink spiking with two unknown substances. Doctors confirmed no trace in tests. She was hospitalized briefly and made a full recovery with no lasting effects. Her mum shared the video as a warning. She's fine now.","1"
"Mon Apr 13 08:08:48 +0000 2026","tweet-2043602286736269810","0","0","@lukeheerdanWTF @Cthulhucachoo I host sip and paint events to teach people how to paint manadalas on a surfboard","2"
"Tue Apr 14 14:40:19 +0000 2026","tweet-2044063202896494604","0","1","☕️ Coffee Time & Mindful Meditation 

Hope you can take some time to sip your coffee and relax. Breathe. Stay in the moment. 

Mindful meditation involves sitting quietly, focusing on the breath, and observing thoughts without judgment to cultivate present-moment awareness. 

#Coffee #MindfulLiving","6"
"Mon Apr 13 14:00:01 +0000 2026","tweet-2043690676412379476","0","1","Year of Beer 2026 – April Keg

Golden Spike is back for April, now pouring on keg in selected venues! This West Coast IPA is packed with bold US hops. Expect punchy pine, zesty grapefruit, and fresh lemon citrus in every sip. 👌🍋

Keep an eye out for it pouring near you! https://t.co/fzbExuADvN","7"
"Tue Apr 14 04:09:59 +0000 2026","tweet-2043904576810823955","0","22","🏆 Top 3 Mutual Funds for SIP in 2026
(Based on CRISIL Rating & Latest Returns - Data as on Mar 2026)

◻️ Large Cap Mutual Funds

▪️ Nippon Large Cap Fund
▪️ ICICI Pru Bluechip Fund
▪️ Invesco Largecap Fund

◻️ Mid Cap Mutual Funds

▪️ Invesco India Mid Cap
▪️ Edelweiss Mid Cap
▪️ Nippon India Mid Cap

◻️ Small Cap Mutual Funds

▪️ Nippon India Small Cap
▪️ HDFC Small Cap Fund
▪️ Axis Small Cap

💡 The right fund + disciplined SIP = Long-term wealth creation

🚫 No Recommendation","136"
"Tue Apr 14 14:28:06 +0000 2026","tweet-2044060128345751917","0","0","In the United Kingdom, Millie Taplin was offered a drink by a stranger while heading to a nightclub for the first time on her 18th birthday.

The stranger handed her a cocktail, saying, “Vodka lemonade, try this.”

Millie took a sip.

Within seconds, her face went numb, her fingers clenched in a grotesque spasm, and her entire body stiffened as if locked in place.

She was fully conscious but her body wouldn’t move; trapped inside, she writhed in agony, her mind screaming in realization that she couldn’t budge.

When she was rushed to the hospital, doctors said she had likely been given two unidentified substances: one to paralyze, the other to knock her out. Tests failed to identify the substances.

Her mother later shared this as a warning: “Never accept a drink from a stranger.” https://t.co/OtX95u6NDM","1"
"Tue Apr 14 09:20:04 +0000 2026","tweet-2043982609412436079","0","2","diri jud ta maluya 😅","2"
"Mon Apr 13 06:27:30 +0000 2026","tweet-2043576796659224838","1","0","Rhaast took another sip, thinking on her answer for a bit, eventually responding while looking out the window, enjoying the view she gets.

""You have multiple jobs? surely you're not too busy at the cafe?""

He shakes his head, needing to work every hour of the day is something+","1"
"Tue Apr 14 01:51:28 +0000 2026","tweet-2043869717157339628","0","0","@EylonALevy Given his employment history I’d say he’s probably a lot more qualified to make national security decisions than you are. CIA officer  whose wife died in a terror attack versus a career propagandist who sip mimosas on a beach and tweets for a living.","6"
"Wed Apr 15 14:09:04 +0000 2026","tweet-2044417726525972753","0","0","‘Sip Stroll on the Old Mississippi River Bridge is happening weekly  from 8 a.m. to 3 p.m. 

April 17, 24
May 1, 8, 15, 22, 29
June 5, 12, 19, 26
July 3, 10, 17, 24, 31
Aug. 7, 14, 21, 28
Sept. 4, 11, 18, 25
Oct. 2, 9, 16, 23, 30
Nov. 6, 13, 20, 27
Dec. 4, 11, 18 https://t.co/B83MwxXoAd","1"
"Mon Apr 13 06:01:23 +0000 2026","tweet-2043570222947590217","0","1","₹1,00,000,00: Crorepati Path  Simplified 

""Born poor? Not your fault.
Stay poor? That’s on you.""

Invest in low risk Nifty 50
Start SIP worth ₹10,000/month
Increase every year by ₹1,000

That’s it.

📊 What happens:
- You reach ₹1 Crore in ~16–17 years
- You invest ~₹40–45 lakh
- Rest = compounding

⚡ Simple rule:
Earn more → Invest more → Stay invested

No trading. No timing.
Just consistency.

Congratulations, You are Crorepati Now. 

#SIP #Nifty50 #WealthCreation #PersonalFinance #Investing","1"
"Mon Apr 13 21:30:52 +0000 2026","tweet-2043804133220618683","0","0","Yes, this is a real incident from August 2021. Millie Taplin, then 18, was at MooMoo nightclub in Southend, UK, on her first night out. A stranger offered her a ""vodka lemonade""; after one sip, she suffered temporary full-body paralysis (hands clawed, locked jaw), stayed fully conscious and in agony for ~4 hours. Doctors suspected two unknown substances (tests inconclusive). Her mom Claire shared the hospital video as a warning. No arrests; Millie recovered fully with no lasting effects. The story recirculates periodically.","1"
"Mon Apr 13 02:38:29 +0000 2026","tweet-2043519161033203754","0","0","@billyliucci Sorry ass sip will say it’s not a sweep. Let them. We’ll probably see them again and we’ll beat their ass with even more on the line.","1"
"Mon Apr 13 06:32:17 +0000 2026","tweet-2043577999111659788","0","2","[ Dance Performance ] THX Ft. 'จ๊ะ นงผณี' - SIP (Songkran Ver.)

Watch on Youtube THX Official
🔗 https://t.co/4z84mVkpmv

#THX_SIP 🍷
#THX_TH
#THXOFFICIAL
#E29MusicIdentities https://t.co/UsvTZnxnnU","2"
